Stock A,Stock B,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Timestep 1
SWMF,SPC,-1.3316396903161352,2.2983738939214766,0.46649299859605864,0.2,"(10472.46555466247,)","(-0.3134143666310557,)","(-0.03781642038963449,)","(0.07784142327236596,)","(29.0,)",0.6206896551724138,"(1.568684317778231,)","(29.936597222222222,)",31.228181818181806,10472.46555466247
SWMF,LBBL,-1.2696543195619394,1.418755164044222,0.15836798697108423,0.05,"(14297.09398414983,)","(0.780152913654748,)","(0.14932884359208362,)","(0.0881686911054877,)","(46.0,)",0.5652173913043478,"(1.31003125,)","(22.9759326923077,)",24.00000000000001,14297.09398414983
SWMF,UHEWA,-2.9827320307092493,1.2554864549698306,-0.276915625488949,0.15000000000000002,"(12313.284991519535,)","(0.5768257528168411,)","(0.09571853750817619,)","(0.045585777542076426,)","(21.0,)",0.6190476190476191,"(1.9915893177006987,)","(18.81592307692307,)",17.545714285714293,12313.284991519535
SWMF,SAEF,-1.1363389297832656,1.072040493798637,-0.3539487606340005,0.05,"(-3020.437994715543,)","(0.45887703481779535,)","(0.05344480890882354,)","(1.1470009540266697,)","(66.0,)",0.6363636363636364,"(1.069369504396483,)","(8.918541666666671,)",14.595000000000004,-3020.437994715543
SWMF,AVYAN,-1.2291314158435223,2.1839446279355386,-0.11400107102335777,0.2,"(11951.98043802006,)","(0.7058257638819395,)","(0.12227408658835857,)","(0.04182373781324526,)","(29.0,)",0.5172413793103449,"(0.8556782261776888,)","(18.588183333333333,)",23.275000000000006,11951.98043802006
SWMF,ICFC,-2.710484097279632,1.2016176927924984,0.41827017798695443,0.1,"(11220.239450236148,)","(0.0801640090605985,)","(0.007551341602419688,)","(0.10761936968724133,)","(43.0,)",0.5813953488372093,"(2.049112483492581,)","(21.102579999999993,)",14.303333333333333,11220.239450236148
SWMF,ULHC,-2.8211244591939755,1.0750841593155889,-0.4597265266537959,0.1,"(11867.964194556424,)","(1.4834089232463197,)","(0.3217598050425615,)","(0.05193147238134315,)","(13.0,)",0.7692307692307693,"(5.424061032863846,)","(11.553249999999998,)",7.100000000000004,11867.964194556424
SWMF,FMDBL,-1.1952783935997215,2.6003512341771398,-0.3603223486180124,0.05,"(9998.927882959695,)","(-0.30767697998275423,)","(-0.024816258154142744,)","(0.22197539993572454,)","(42.0,)",0.6428571428571429,"(1.7135807646606571,)","(18.160148148148163,)",19.076,9998.927882959695
SWMF,SFMF,-1.3482333928509966,2.386181829447973,0.43145836094177603,0.1,"(-187658.47867120695,)","(0.47579760649008024,)","(0.06964455515641628,)","(1.9807599286650224,)","(30.0,)",0.6666666666666666,"(1.584896596645498,)","(19.465700000000005,)",24.563999999999997,-187658.47867120695
SWMF,GBBL,-1.1847430283704012,1.7556169324207667,-0.223113846923493,0.1,"(9944.651018969245,)","(-0.32140053690234993,)","(-0.02545727755628892,)","(0.19184806322046047,)","(43.0,)",0.5813953488372093,"(1.1068554073780825,)","(17.894309999999987,)",23.774705882352944,9944.651018969245
SWMF,SLCF,-2.20650168793843,1.8165291366679288,0.0861970603836466,0.05,"(-428.43362779013137,)","(0.8046875350467522,)","(0.27887865737163786,)","(1.0170703663560352,)","(33.0,)",0.5151515151515151,"(0.7509998813197282,)","(3.722308823529424,)",5.266249999999993,-428.43362779013137
SWMF,NICGF,-1.7247843038691832,2.0947862846106937,-0.008735897894089462,0.2,"(6457195.915753714,)","(1.4096434679942644,)","(0.8241485530343411,)","(0.5171899292742221,)","(35.0,)",0.6285714285714286,"(1.0595034440996138,)","(12.724636363636359,)",20.324615384615377,6457195.915753714
SWMF,BHPL,-1.3012794427210639,1.1738285133916493,-0.48465756995469655,0.15000000000000002,"(8072.04249403456,)","(-1.200669746161411,)","(-0.08386655880232081,)","(0.24061440666531364,)","(35.0,)",0.45714285714285713,"(0.7332522917069191,)","(21.347265624999995,)",24.51631578947368,8072.04249403456
SWMF,NICSF,-1.5418620513154797,2.8590015033578657,0.1688297456548724,0.15000000000000002,"(16375.191836657443,)","(0.45229734969465285,)","(0.11233282278816464,)","(0.5881418857562091,)","(30.0,)",0.6,"(0.8062996261349474,)","(12.580513888888898,)",25.531818181818206,16375.191836657443
SWMF,SMATA,-2.8199448775955145,1.5208539294261851,0.4322777516188282,0.05,"(13218.382703948462,)","(0.9348628428494435,)","(0.17099974380518204,)","(0.049340473460067216,)","(33.0,)",0.6666666666666666,"(4.176042294252319,)","(15.753170454545455,)",8.299000000000001,13218.382703948462
SWMF,SBD87,-2.4978542852803347,2.4167447882932236,-0.393727633282152,0.05,"(11238.38693657795,)","(0.08160634186521672,)","(0.033109145085137986,)","(0.014974304205574142,)","(16.0,)",0.5,"(2.909388997358449,)","(31.665062499999998,)",10.883749999999992,11238.38693657795
SPHL,NMB50,-1.9172223988439037,1.0685454118876714,-0.21237916449493877,0.1,"(-13234.876547294569,)","(0.42788939704741624,)","(0.04956117662890088,)","(4.533496656993145,)","(31.0,)",0.8064516129032258,"(1.044111130419671,)","(4.806669999999998,)",19.18166666666667,-13234.876547294569
SPHL,SIFC,-2.606147146253924,1.6337672479101406,-0.1217282204613126,0.05,"(12666.57744932165,)","(0.724795905241432,)","(0.16847049035748451,)","(0.06265377808345611,)","(16.0,)",0.5,"(0.8514379398592458,)","(16.634968750000002,)",19.537499999999987,12666.57744932165
SPHL,NGPL,-1.0183223577543337,2.3463553591033515,-0.2665404896457195,0.2,"(13824.577874711478,)","(1.2191993265336687,)","(0.3331549483210519,)","(0.031550115609553814,)","(25.0,)",0.64,"(2.341284440842788,)","(18.05715625,)",13.711111111111109,13824.577874711478
SPHL,ICFC,-1.7883433022111652,2.804312711093623,0.3881525292785132,0.1,"(10728.56882333968,)","(-0.055649566665814706,)","(-0.009371653070213676,)","(0.037414067242251936,)","(18.0,)",0.4444444444444444,"(0.6546243424306463,)","(18.199374999999996,)",24.712222222222213,10728.56882333968
SPHL,MFIL,-2.5577753411542785,1.0192068464734396,-0.21373080128534616,0.1,"(11101.708504992424,)","(0.16688156293546239,)","(0.039766799535223926,)","(0.045525244646795325,)","(12.0,)",0.3333333333333333,"(0.7265279583875159,)","(27.935000000000002,)",19.22500000000001,11101.708504992424
SPHL,EDBL,-1.9845607965523793,1.8179982962066712,0.43579705062635277,0.05,"(14166.399643066932,)","(1.1911041210353568,)","(0.409826235870232,)","(0.030802020396934523,)","(23.0,)",0.7391304347826086,"(3.117384708737863,)","(15.110147058823529,)",13.73333333333334,14166.399643066932
SPHL,MSLBP,-1.5706458416832871,2.8011327133627195,-0.37996604899082975,0.15000000000000002,"(10962.191175979238,)","(0.16645612145392866,)","(0.0672858581588396,)","(0.011650188861271626,)","(9.0,)",0.4444444444444444,"(1.012454545454545,)","(20.88187499999999,)",16.5,10962.191175979238
SPHL,LVF2,-2.1959582474160664,1.1860399976217608,0.193438390281631,0.15000000000000002,"(10372.818156331372,)","(0.9657957070280279,)","(0.18196395495883969,)","(0.8528545604166434,)","(16.0,)",0.4375,"(0.025594557512005463,)","(0.15989285714285711,)",5.466250000000005,10372.818156331372
SPHL,GMFIL,-1.0063975839262003,1.122943014880302,0.48317096567820617,0.2,"(12808.669097679422,)","(0.96310093679157,)","(0.1815490980175594,)","(0.04807827150197684,)","(34.0,)",0.6764705882352942,"(2.1365773038336324,)","(13.981576086956522,)",13.682727272727272,12808.669097679422
SPHL,NICSF,-1.444956774790527,2.7768761581399755,-0.24718538781128885,0.15000000000000002,"(12107.85942852363,)","(0.2987717826628578,)","(0.10587347828249945,)","(0.2587271028720202,)","(23.0,)",0.7391304347826086,"(2.4824418604651157,)","(11.930323529411764,)",16.340000000000003,12107.85942852363
HIDCL,UHEWA,-1.405328819191737,1.6393795657450854,0.4615878285958378,0.1,"(10678.74048784337,)","(-0.1771664505924168,)","(-0.018808315711435215,)","(0.0815650361497271,)","(40.0,)",0.65,"(2.5428232821816033,)","(10.006009615384611,)",7.870000000000003,10678.74048784337
HIDCL,CITY,-2.2533650921305046,1.3774097959598353,0.30041938694710013,0.05,"(10890.458989487686,)","(0.5292942562861787,)","(0.09527099536283759,)","(0.02073600817636431,)","(18.0,)",0.6111111111111112,"(1.660745440126884,)","(19.03818181818182,)",18.01428571428571,10890.458989487686
HIDCL,MBJC,-2.5868787185792,2.1860315409013795,-0.046020932140095394,0.05,"(10472.120467703218,)","(-0.4593478383031002,)","(-0.05527814306498681,)","(0.08668122914392362,)","(25.0,)",0.52,"(1.1375955842757133,)","(16.25011538461538,)",15.475000000000001,10472.120467703218
NBLD87,EBLD85,-2.431161743766602,1.8907600716106454,-0.4658927254488069,0.05,"(9793.531221057114,)","(-2.2281398509221684,)","(-0.14301644893312634,)","(0.026042321299638904,)","(4.0,)",0.75,"(inf,)","(15.108333333333334,)",0.0,9793.531221057114
NBLD87,KBLD89,-1.5184837818586248,2.32840451286362,0.33772566511348834,0.05,"(10197.984364461823,)","(0.2858323965865916,)","(0.07636666493614327,)","(0.00461498447293769,)","(6.0,)",0.5,"(1.0866504854368941,)","(7.461666666666681,)",6.866666666666674,10197.984364461823
NBLD87,SAGF,-2.3639843334906336,2.346799433135705,-0.1391950448008945,0.05,"(10000.0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)",0.0,"(inf,)","(0.0,)",0.0,10000.0
NBLD87,LVF2,-2.4180436475135973,1.6531327028450336,0.25611219140654196,0.05,"(63.372443935579255,)","(0.32028141182030495,)","(0.05419681748870235,)","(0.9936627556064421,)","(8.0,)",0.5,"(2.7407407407407445,)","(0.18499999999999997,)",0.08999999999999986,63.372443935579255
NBLD87,C30MF,-2.874544345804696,1.010318003073193,-0.06392104570534196,0.05,"(-7855.051128397065,)","(-0.9628386346294728,)","(-0.06380281059380372,)","(16.394667704632482,)","(22.0,)",0.5454545454545454,"(1.0353693181818187,)","(0.1518541666666667,)",0.176,-7855.051128397065
NICGF2,EBLD86,-1.577059818131721,2.7928409476671883,0.23298310582132098,0.05,"(9811.710037539078,)","(-2.7325571333242533,)","(-0.17844835595529868,)","(0.02413547872627253,)","(3.0,)",0.6666666666666666,"(inf,)","(0.1850000000000002,)",0.0,9811.710037539078
NICGF2,SEF,-2.537730580442704,1.5390978125472818,0.27547416820554615,0.05,"(10357.14696339049,)","(1.4084392067106528,)","(0.19090864406909425,)","(0.022771520453351773,)","(2.0,)",1.0,"(inf,)","(0.13874999999999993,)",0.0,10357.14696339049
NICGF2,PBLD84,-1.5756006810149306,1.9343284263009501,-0.33570623102688746,0.05,"(10054.377245657566,)","(-0.6143038708042992,)","(-0.2503960927233649,)","(0.0010000000000000302,)","(1.0,)",1.0,"(inf,)","(0.09249999999999968,)",0.0,10054.377245657566
NICGF2,SRBLD83,-1.27608554384025,1.0537424044099055,-0.163795512334597,0.05,"(11242.305906107553,)","(3.167293864569135,)","(0.9591344232196133,)","(0.023060871338314262,)","(8.0,)",0.625,"(inf,)","(6.635949999999996,)",0.0,11242.305906107553
NICGF2,NIBLGF,-2.226769469205964,1.764685149498607,-0.1576605524799385,0.05,"(10122.280517885263,)","(0.750887219903612,)","(0.3246426107998793,)","(0.0029933761896692394,)","(1.0,)",1.0,"(inf,)","(0.12024999999999908,)",0.0,10122.280517885263
NICGF2,KBLD89,-1.3676864278138376,1.4634842855002543,-0.3477814221050809,0.05,"(9811.256199638938,)","(-2.7375121637703974,)","(-0.17876500841151552,)","(0.024180617066425714,)","(5.0,)",0.6,"(inf,)","(0.1541666666666667,)",0.0,9811.256199638938
NICGF2,NIL,-1.44614517790746,2.8594355756813252,0.31075897219490234,0.05,"(9811.710037539078,)","(-2.7325571333242533,)","(-0.17844835595529868,)","(0.02413547872627253,)","(3.0,)",0.3333333333333333,"(0.8093749999999985,)","(0.3237499999999997,)",0.40000000000000036,9811.710037539078
NICGF2,HHL,-1.4341769343485098,2.631508452726843,-0.0736253415510082,0.05,"(11323.682480005093,)","(2.7018315841466514,)","(0.8205378816373822,)","(0.023158637363636658,)","(3.0,)",0.6666666666666666,"(inf,)","(0.42549999999999955,)",0.0,11323.682480005093
NICGF2,SLCF,-1.7430180884551552,2.261121819759617,0.20989937703709516,0.05,"(9831.362932040227,)","(-2.524020423666585,)","(-0.1651173459365921,)","(0.022180818181818163,)","(2.0,)",0.5,"(inf,)","(0.3237499999999997,)",0.0,9831.362932040227
NICGF2,KDBY,-2.209606352415912,1.2163295046894411,0.08722665291978793,0.05,"(10057.876172434157,)","(-0.22723071158973498,)","(-0.06759873370866543,)","(0.007395760962142672,)","(4.0,)",0.5,"(8.324999999999672,)","(0.1248749999999998,)",0.015000000000000568,10057.876172434157
NICGF2,MBJC,-1.508284841327549,1.1011118691646464,0.21427230365919991,0.05,"(9855.09044506055,)","(-2.2515805151337007,)","(-0.14339937405152184,)","(0.022634879988780537,)","(8.0,)",0.375,"(1.766374538745385,)","(15.956249999999992,)",6.775000000000006,9855.09044506055
NICGF2,DOLTI,-1.659558788210131,2.051766806727234,-0.3027231322801748,0.05,"(10054.377245657566,)","(-0.664415360203979,)","(-0.27086831600197875,)","(0.0010000000000000302,)","(1.0,)",0.0,"(inf,)","(0.0,)",0.0,10054.377245657566
NICGF2,HURJA,-1.5299868696392982,1.4144315813502624,-0.19447506097854017,0.05,"(9868.489164629975,)","(-2.0893062284711976,)","(-0.13579201059151416,)","(0.02358215279084198,)","(4.0,)",0.5,"(1.874025974025977,)","(7.215000000000001,)",7.699999999999989,9868.489164629975
NICGF2,MLBSL,-1.6366542780779627,2.4514079236524218,0.4579674964897694,0.05,"(10021.334830506885,)","(-1.7077330601500142,)","(-0.27894374119393456,)","(0.003286371134020527,)","(2.0,)",1.0,"(inf,)","(0.24512499999999973,)",0.0,10021.334830506885
NICGF2,NCCD86,-1.3099525782886452,2.6538482487546036,0.00024246187204779446,0.05,"(9811.710037539078,)","(-2.7325571333242533,)","(-0.17844835595529868,)","(0.02413547872627253,)","(3.0,)",0.6666666666666666,"(inf,)","(0.1850000000000002,)",0.0,9811.710037539078
NICGF2,SAMAJ,-1.6537459448394856,2.4417505373244857,-0.3312815084594165,0.05,"(10021.334830506885,)","(-1.7077330601500142,)","(-0.27894374119393456,)","(0.003286371134020527,)","(2.0,)",0.5,"(inf,)","(0.47174999999999984,)",0.0,10021.334830506885
NICGF2,PSF,-2.802644101425555,1.218650207222248,-0.46486955741918745,0.05,"(10194.03623102779,)","(1.3657419250319616,)","(0.5943161298206514,)","(0.0046445758367676835,)","(4.0,)",0.5,"(2.186363636363646,)","(0.1202499999999999,)",0.054999999999999716,10194.03623102779
NICGF2,NICAD8283,-1.3818037132629009,1.9393720022132046,-0.4747550755610783,0.05,"(9070.054661727796,)","(-3.014190057356786,)","(-0.1853900346748695,)","(0.09818313067981821,)","(3.0,)",0.6666666666666666,"(inf,)","(0.16649999999999976,)",0.0,9070.054661727796
NICGF2,SBIBD86,-1.5948003032798477,2.241017960688056,0.204290436344725,0.05,"(9831.362932040227,)","(-2.612319940350141,)","(-0.17070137330534874,)","(0.022180818181818163,)","(2.0,)",0.5,"(inf,)","(0.3237499999999997,)",0.0,9831.362932040227
NICGF2,SIGS3,-1.7145034363694172,2.6739041105065877,-0.4272562815246228,0.05,"(10047.477392939572,)","(-0.8964943980577667,)","(-0.2593349350087569,)","(0.00100000000000001,)","(2.0,)",1.0,"(inf,)","(0.3144999999999995,)",0.0,10047.477392939572
NICGF2,RMF2,-2.14895717561024,1.4495974060523833,0.08238451589316031,0.05,"(10312.197318963208,)","(1.6989039567375972,)","(2.574343825887668,)","(0.0009495418221011728,)","(2.0,)",1.0,"(inf,)","(0.20812499999999967,)",0.0,10312.197318963208
NICGF2,BBC,-1.1661677236292163,1.838718826622179,0.005618257867023857,0.1,"(9050.072379961468,)","(-3.056304171297016,)","(-0.19007181452129004,)","(0.09988732679886791,)","(4.0,)",0.75,"(inf,)","(0.12950000000000053,)",0.0,9050.072379961468
NICGF2,PRSF,-1.5216791745140248,1.9606170132160108,0.465930200162469,0.05,"(9831.362932040227,)","(-2.524020423666585,)","(-0.1651173459365921,)","(0.022180818181818163,)","(2.0,)",0.5,"(inf,)","(0.3237499999999997,)",0.0,9831.362932040227
NICGF2,SBD87,-1.4603029249926178,1.7655383768762478,0.16174321019055937,0.05,"(10054.021133932603,)","(-0.6270450967871876,)","(-0.25555694018437325,)","(0.0010000000000000718,)","(2.0,)",0.0,"(inf,)","(0.0,)",0.0,10054.021133932603
VLBS,UHEWA,-2.334628785839156,1.2641617459120937,0.057905566481637805,0.15000000000000002,"(13237.233849955337,)","(0.7581695372990818,)","(0.15996241041810028,)","(0.07020334940328282,)","(32.0,)",0.625,"(2.420054861322767,)","(19.850499999999997,)",13.670833333333334,13237.233849955337
VLBS,AVYAN,-2.2349829509429435,2.882778047868592,-0.2450865858495076,0.05,"(12668.834068761305,)","(0.6801157688873681,)","(0.1923303790767485,)","(0.0341093701968781,)","(11.0,)",0.45454545454545453,"(1.7382697368421045,)","(26.421699999999987,)",12.666666666666666,12668.834068761305
VLBS,KDL,-1.4192839111675641,1.5489719574551728,-0.07119669159682451,0.05,"(16562.0782969642,)","(1.9224459391394788,)","(0.9095445190400278,)","(0.03498608139138061,)","(27.0,)",0.5925925925925926,"(2.4509022556390976,)","(30.5596875,)",18.136363636363637,16562.0782969642
VLBS,BHPL,-1.073223187185531,1.6020429269112135,0.0749735795666584,0.2,"(14063.349883013896,)","(0.9965611833277437,)","(0.13401243993997805,)","(0.08542397262726241,)","(40.0,)",0.55,"(1.2158594846376636,)","(18.509249999999994,)",18.606111111111108,14063.349883013896
SMJC,USHL,-2.29879746389948,1.0971467502073873,0.3200889539821039,0.1,"(11230.195409229991,)","(0.7350028646421656,)","(0.09750200512035218,)","(0.04326949325190537,)","(22.0,)",0.6818181818181818,"(3.251203703703706,)","(19.312150000000006,)",14.849999999999994,11230.195409229991
SMJC,MSHL,-1.8580172736569605,2.261156879802405,0.11007018034137117,0.05,"(9919.683027397774,)","(-0.3368126827573031,)","(-0.03221720061548391,)","(0.08213467674872676,)","(9.0,)",0.5555555555555556,"(1.47191618911175,)","(20.547950000000007,)",17.44999999999998,9919.683027397774
SMJC,RLFL,-2.8766532138960397,2.015171334943796,-0.1487616005160457,0.1,"(10586.282858233697,)","(0.04473609061444062,)","(0.010402334310391129,)","(0.0257145662971681,)","(6.0,)",0.6666666666666666,"(2.297351270053477,)","(17.1841875,)",14.959999999999994,10586.282858233697
SMJC,HRL,-2.1913078527074576,1.51693080978695,0.2823241433516177,0.05,"(10258.938980740384,)","(0.7997964532477521,)","(0.15104526262673662,)","(0.017345605252138456,)","(6.0,)",0.6666666666666666,"(5.115539246968735,)","(20.040124999999968,)",15.669999999999959,10258.938980740384
SMJC,EDBL,-1.3359918931447532,1.2539531623946987,0.19713367510062452,0.1,"(10595.003898832923,)","(0.05680736717819987,)","(0.008153283174544248,)","(0.03926158232928992,)","(12.0,)",0.4166666666666667,"(1.3089218818862935,)","(23.75954999999999,)",15.12666666666666,10595.003898832923
SMJC,HHL,-2.9411409580806316,2.092715742330177,-0.1958052600312692,0.05,"(10342.422734006977,)","(-0.3564815213922327,)","(-0.06961190923501445,)","(0.01802818103246891,)","(6.0,)",0.5,"(0.9770544886109873,)","(14.58416666666667,)",14.926666666666668,10342.422734006977
SMJC,BEDC,-1.5730485087369117,2.9289445234912925,0.11483046107855155,0.05,"(10202.05468386342,)","(-0.34994028050774345,)","(-0.037497685775624366,)","(0.06561471359574741,)","(13.0,)",0.6923076923076923,"(7.348904761904774,)","(17.14744444444445,)",5.249999999999993,10202.05468386342
